Seq,Chapter,Source PDF Page,Table Number,Detected Title,Row #,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29
18,9 Organic Materials,44,9-3,"Table 9-3: AverageavailableN, P and K incattle slurryapplied to soils with low P and K Index (1 or 2)ineither spring or summer1,2",10,,tonnes/ha. (See Appendix 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",1,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",2,Slurry application timing,,-------------N kg/t3------------,,"P kg/t2,3",,K kg/t3,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",3,,,Spring,Summer,,,,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",4,,Splashplate,0.7,0.4,,0.5,,3.5,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",5,,Trailing shoe / hose,1.0,0.6,,0.5,,3.5,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",6,,1. Values based on average cattle slurry nutrient concentrations as shown in table 9-1. Dry,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",7,,matter and nutrient contents of slurrycan vary widely between farms and testing of slurry is,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",8,,advised to determine actual nutrient content (See section 9.10 and Table 9-8).,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",9,,2. No slurry should be applied to P Index 4 soils where other land is available on a farm to,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",10,,receive slurry and in compliance with the NAP.,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",11,,3. 1 tonne slurry = 1000 litres = 1 m3. 1000 gallons = 4.5 tonnes. 1000 gallons/acre = 11,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9 Organic Materials,44,9-4,"Table 9-4: AverageavailableN, P and K incattle slurryapplied to soils withmedium or highP and K Index (3or4) ineither spring or summer1,2,3",12,,tonnes/ha. (See Appendix 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",1,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",2,Organic Fertilizer Type,,,DM %1,,"N kg/t2,3",,P kg/t2,,K kg/t2,,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",3,,Pig slurry,,,3.2,,2.1,,0.4,,2.0,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",4,,Sheep slurry,,,,,5.1,,0.8,,4.9,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",5,,Dungstead manure (cattle),,,17,,1.1,,0.5,,3.6,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",6,,Farmyard manure,,,20,,1.4,,0.6,,5.4,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",7,,Poultry:,Slurry (layers),,30,,6.9,,1.5,,5.4,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",8,,,Broilers / deep litter,,60,,14,,3.0,,16.0,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",9,,,Layers,,55,,11.5,,2.8,,11.0,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",10,,,Turkeys,,,,14,,6.9,,11.0,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",11,,Spent mushroom compost,,,35,,1.6,,0.8,,6.9,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",12,,1. Dry matter and nutrient contents can vary widely between farms and testing of manures is,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",13,,advised to determine actual nutrient content.,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",14,,2. 1 tonne slurry = 1000 litres = 1 m3. 1000 gallons = 4.5 tonnes. 1000 gallons/acre = 11,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",15,,tonnes/ha. (See Appendix 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",16,,3. Apply manures in a manner to maximise NFRV at time of application as discussed in,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,9 Organic Materials,45,9-5,"Table 9-5: AverageavailableN, P and K in organicfertilizers applied to soils with low P and K Index (1 or 2)",17,,section 9.4.,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",1,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",2,Organic Fertilizer Type,,,DM %1,,"N kg/t2,2",,P kg/t2,,K kg/t2,,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",3,,Pig slurry,,,3.2,,2.1,,0.8,,2.2,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",4,,Sheep slurry,,,,,5.1,,0.8,,5.4,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",5,,Dungstead manure (cattle),,,17,,1.1,,0.9,,4.0,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",6,,Farmyard manure,,,20,,1.4,,1.2,,6.0,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",7,,Poultry:,Slurry (layers),,30,,6.9,,3.0,,6.0,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",8,,,Broilers / deep litter,,60,,14,,6.0,,18.0,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",9,,,Layers,,55,,11.5,,5.5,,12.0,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",10,,,Turkeys,,,,14,,13.8,,12.0,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",11,,Spent mushroom compost,,,35,,1.6,,1.5,,7.7,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",12,,1. Dry matter and nutrient contents can vary widely between farms and testing of manures is,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",13,,advised to determine actual nutrient content.,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",14,,2. 1 tonne slurry = 1000 litres = 1 m3. 1000 gallons = 4.5 tonnes. 1000 gallons/acre = 11,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",15,,tonnes/ha. (See Appendix 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",16,,3. Apply manures in a manner to maximise NFRV at time of application as discussed in,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9 Organic Materials,45,9-6,"Table 9-6: AverageavailableN, P and K in organicfertilizersapplied to soils withmedium to highP and K Index (3or4)",17,,section 9.4.,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,1,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,2,Organic Fertilizer Type,,,S kg/t1,,Mg kg/t1,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,3,,Cattle slurry,,,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,4,,Pig slurry,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,5,,Sheep slurry,,,--,--,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,6,,Dungstead manure (cattle),,,--,--,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,7,,Farmyard manure,,,0.9,1.1,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,8,,Poultry:,Slurry (layers 30% DM),,1.4,1.3,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,9,,,Broilers / deep litter,,3.2,2.6,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,10,,,Layers (55% DM),,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,11,,,Turkeys,,--,--,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,12,,Spent mushroom compost(35% DM),,,6.6,2.1,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,13,,1. 1 tonne slurry = 1000 litres = 1 m3. 1000 gallons = 4.5 tonnes. 1000,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,14,,gallons/acre = 11 tonnes/ha. (See Appendix 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9 Organic Materials,46,,Table9-7:TotalSulphur and Magnesiumlevels in organic fertilizers,15,,"Source: (DEFRA, 2006)",,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",1,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",2,Slurry Application Rate,,4% DM,,,6% DM,,,8% DM,,,10% DM,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",3,,,Slurry,,,Slurry,,,Slurry,,,Slurry,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",4,,,--------------------------------------------kg/ha--------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",5,,,N2,P3,K3,N2,P3,K3,N2,P3,K3,N2,P3,K3,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",6,,11 t/ha,5,4,23,8,5,32,10,7,40,12,8,49,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",7,,22 t/ha,11,7,47,15,10,64,20,13,80,24,16,97,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",8,,33 t/ha,16,11,70,23,15,95,30,20,121,37,25,146,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",9,,44 t/ha,21,15,93,31,21,127,40,27,161,49,33,195,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",10,,55 t/ha,27,18,116,38,26,159,50,33,201,61,41,244,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",11,,1. Cattle slurry nutrient values are based on Table 9-1from an on-farm survey of cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",12,,"slurry on Irish dairy and beef farms (Berry et al., 2013). Note that total nutrient",,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",13,,content in slurrycan vary between farms.,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",14,,2. N availability values are based on spring application using splashplate assuming,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",15,,30% NFRVas per table9-2.,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",16,,3. P and K are calculated at 100% availability (i.e. fertilizer replacement value) as per,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",17,,"soil P Index 3. However, where slurry is applied to low P and K fertility soils (Index 1",,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",18,,and 2) the P fertilizer replacement value can be assumed to be 50% and K fertilizer,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",19,,replacement value can be assumed to be 90% and application rates should be,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",20,,adjusted accordingly.,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",21,,4. 1 tonne slurry = 1000 litres = 1 m3. 1000 gallons = 4.5 tonnes. 1000 gallons/acre =,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9 Organic Materials,48,,"Table9-8:TypicalavailableN,P, andK applied(kg/ha)1, 2, 3, 4depending on cattle slurry dry matter content and application rate4",22,,11 tonnes/ha.Kg/ha x 0.8 = units/ac(See Appendix 1).,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",1,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",2,,Organic Fertilizer Type,,N kg/t3,P kg/t3,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",3,,Cattle slurry,,5.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",4,,Pig slurry,,4.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",5,,Sheep slurry,,10.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",6,,Dungstead manure (cattle),,3.5,0.9,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",7,,Farmyard manure,,4.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",8,,Poultry:,Slurry (layers 30% DM),13.7,2.9,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",9,,,Broilers / deep litter,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",10,,,Layers (55% DM),23.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",11,,,Turkeys,28.0,13.8,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",12,,Spent mushroom compost,,8.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,
24,9 Organic Materials,49,,"Table9-9: Total NandPlevels in organic fertilizers as specified underthe NAP regulatons1,2",13,,1. Values shown for N and P content are those specified in the NAP regulations (SI 605 of,,,,,,,,,,,,,,,,,,,,,,,,,,,
